Date,Title,Body
2017-11-16T13:14:42Z,"Teenage Nigerian girls drowned at sea, Italian autopsies confirm","Autopsies on the bodies of 26 Nigerian teenage girls recovered from the Mediterranean this month have confirmed that they drowned. The bodies of the girls, aged between 14 and 18, were brought to the southern Italian port of Salerno by the Spanish ship Cantabria on 5 November. An investigation was opened due to fears they may have been abused and killed. But Prof Antonello Crisci, a medic who worked on the postmortems, said the girls died from drowning after the dinghies they were travelling in sank. “There were no signs that they had been raped or physically abused,” he said. “They most likely couldn’t swim.” The bodies were recovered by Cantabria, which works as part of the EU’s Sophia anti-trafficking operation, from two shipwrecks – 23 from one and three from the other. One of the women also suffered a “hemorrhagic shock” due to a liver wound, and two were pregnant, the doctor added. At least 100 other migrants who were also attempting the treacherous crossing from Libya to Europe are missing and almost certain to have drowned, prosecutors said on Wednesday. A further 375 people were brought to safety across two search-and-rescue missions. Two men, who were among the survivors and are believed to have skippered one of the boats, were arrested in Salerno the day after the bodies were brought to the port on charges of people trafficking. Marco Rotunno, an Italy spokesman for the UN refugee agency, told the Guardian last week that 90% of migrant and refugee women arrive in the country with bruises or other signs of violence. People continue to attempt the crossing despite a pact between Italy and Libya to stem the flow, which led to a near 70% drop in arrivals since the summer, according to figures released this month by Italy’s interior ministry. Italy defended the agreement on Wednesday after it was lambasted by the UN human rights chief, Zeid Ra’ad al-Hussein, as being “inhuman”. Rights groups have denounced the policy, saying it exposes returned migrants to Libya’s lawless detention centres with no legal recourse. There have long been reports of the horrific abuses suffered by migrants in war-stricken Libya at the hands of traffickers and others, with the International Organisation for Migration saying in April that thousands of Africans are being sold in “slave markets”. “The suffering of migrants detained in Libya is an outrage to the conscience of humanity,” Hussein said in a statement issued on Tuesday. “The European Union’s policy of assisting the Libyan coastguard to intercept and return migrants in the Mediterranean [is] inhuman.” Italy’s interior minister, Marco Minniti, defended the deal, saying: “The alternative cannot be to resign ourselves to the impossibility of managing migratory flows and hand human traffickers the keys to European democracies. “We invite all those who are giving lessons to instead give more funds, more logistical support and more intervention in Libya to solve this issue.”"
2017-12-06T09:55:35Z,Greek refugee camps 'beyond desperate' as islanders protest in Athens,"Humanitarian groups have warned of a looming emergency on Greece’s eastern Aegean islands, the day after residents converged on Athens in protest at policies that have led to thousands of migrants and refugees being marooned in reception centres. A surge in arrivals from neighbouring Turkey has seen numbers soar with officials speaking of a four-fold increase in men, women and children seeking asylum on Chios, Kos, Leros, Lesbos and Samos. Conditions are deteriorating in the vastly overcrowded camps in a situation that Médecins Sans Frontières (MSF) on Wednesday warned was “beyond desperate”. “In Lesbos, entire families who recently arrived from countries including Syria, Afghanistan and Iraq are packed into small summer tents, under the rain and in low temperatures struggling to keep dry and warm,” said Aria Danika, MSF’s project coordinator on the island. “In our mental health clinic we have received an average of 10 patients with acute mental distress every day, including many who tried to kill themselves or self-harm. The situation on the island was already terrible. Now it’s beyond desperate.” Demonstrators – led by delegations of officials from Chios, Lesbos and Samos – gathered in the Athens sunshine on Tuesday to demand that the government move people out of camps. “Action has to be taken now, before it is too late,” said Panos Pitsios, president of the town council of Mytilene, Lesbos’s capital. “We are heading towards an eruption, a situation that is on the verge of getting out of control.” The island, the gateway for an estimated 800,000 refugees and migrants who entered Europe at the height of the refugee crisis two years ago, is now housing more than 7,000 people in facilities with a capacity of 2,300. The strategy of stranding migrants and refugees in remote camps where tensions have also mounted between rival ethnicities has also been condemned by human rights groups. Organisations increasingly fear that unless asylum seekers are transferred to the mainland where facilities are less crowded and better equipped, thousands could be left out in the cold as winter approaches. As of last week, reception centres on the isles were almost 7,200 over capacity, condemning inmates to live in appalling conditions with lack of access to clean water, sanitation facilities and health services. Mayors from all five islands said in a proclamation handed to the migration minister, Ioannis Mouzalas, that Athens’ containment policies had turned their communities into “island prisons”. “There has to be immediate decongestion of the islands,” Chios’s mayor, Manolis Vournous, told the Guardian. “There simply isn’t the infrastructure to cope.” About 2,500 people, he said, were currently stuck in Vial, the island’s main camp, purpose-built to hold no more than 800. “It is an intolerable situation that is putting human lives at risk and endangering social cohesion. It has to end.” The leftist-led Greek government argues it is hamstrung by a landmark accord reached between the EU and Turkey to stem the flows last year. Under the agreement, asylum seekers arriving on Greek islands must remain in situ until their requests are approved – a process made longer by a notoriously slow-moving justice system that has been impacted by the country’s long-running economic crisis. The enforced wait is exacerbated by the spectre that, if rejected, asylum seekers will be forcibly returned to Turkey. In recent weeks, prime minister Alexis Tsipras’s administration has taken steps to alleviate the situation – transferring hundreds of migrants by ship to Athens. Mouzalas recently announced that the government was also considering renting hotels and dispatching cruise ships to the islands to house the growing numbers over the winter months. But with more than 15,000 people officially registered in state-run camps on the isles, the measures were described as “hopelessly inadequate” by locals. “More than a third of Mytilene’s total population are migrants and refugees,” said Pitsios. “Residents are afraid at night to even leave their homes and now they are at the end of their tether.”"
2017-11-08T18:33:48Z,Migrants only cross borders as last resort | Letters,"You are right that migrants attempt the journey to Europe even though they know the risks (They know the risks and still they come: why young Africans chase the European dream, theguardian.com, 6 November). This is because they have no choice, and there are not enough safe and legal routes available. They are fleeing persecution, abuse and poverty and migrating is a last resort for the majority. Our new report released this week based on interviews with 67 Eritreans shows that the joint EU-Africa policy intended to help migrants and refugees, known as the Khartoum Process, is in fact part of the problem. It pushes the problem offshore and creates risks for vulnerable people. Our findings show that people decide to cross borders irregularly and take extreme risks when alternative options are perceived to be equally bad, or worse. What policy makers view as an ill-informed decision is often calculated risk-taking. Most of those fleeing persecution, human rights abuses, conflict and poverty are not even attempting to get to Europe and remain in the region. We argue that a new approach is needed – one in which there is a shift in focus on to the political context in which migration takes place, rather than the criminality that it attracts. Tackling the symptoms rather than the causes of migration will do little to change the current equation in which people take considerable risks for want of alternatives. Andie Lambe International Refugee Rights Initiative, Hala Al-Karib Strategic Initiative in the Horn of Africa, Dr Lutz Oette Centre for Human Rights Law, Soas, University of London • Join the debate – email guardian.letters@theguardian.com • Read more Guardian letters – click here to visit gu.com/letters"
2017-11-03T17:11:42Z,Europe’s top human rights job deserves better. We urge Greece to choose again | Kostis Papaioannou and Vassilis Papadopoulos,"The Greek government’s decision to put forward its current minister of migration as a candidate for Europe’s top human rights job must seem reasonable to many people outside Greece. Our country was forced to deal with record arrivals of refugees at a time when it is already struggling to emerge from a serious financial crisis. The humanity displayed by many Greeks in responding to these twin crises has earned the country the moral right to be heard. But the nomination of Ioannis Mouzalas for Human Rights Commissioner at the Council of Europe has caused serious concern in Greece itself. His term as migration minister is not one that has promoted respect for human rights. The choice of this commissioner is of particular importance because the role oversees human rights conditions and detects problems in law and administrative practice; it also proposes recommendations and follows up on their implementation. The commissioner must act according to the basic principles of the Council of Europe, an institutional pillar for the protection of human rights. The incumbent, Nils Muiznieks, has expressed serious concern about the deal struck between the EU and Turkey in March 2016 to stem the flow of Syrian refugees into Greece, in which aid and political concessions were offered to Ankara. The Greek minister, on the contrary, has been one of the most ardent protectors of this controversial agreement. He has insisted on implementation of the deal and refused any input from national and international stakeholders regarding its impact on human rights. In cases where the EU-Turkey deal has not been implemented fully, and no Syrian refugee has been forcibly returned to Turkey, this is because of the determined resistance of civil society organisations as well as public servants. When the independent committees that decide asylum appeal claims in Greece ruled in favour of claimants who were resisting being sent back to Turkey, Mouzalas was accused of intervening to influence their decisions. When this did not work, he amended the law to change the composition of the committees and speed up the return of Syrians to Turkey. This interference directly contradicted the principles of the Council of Europe – the very body in which he is now a candidate for a senior role. The minister’s support for the EU Turkey deal should at least have triggered unease about nominating him for a top institutional position. Especially one that implies an unwavering stance in support of human rights in general, and respect for the rights of refugees in particular. We presume that consistency with the principles of the Council of Europe will be taken into account when the nominees are considered. Far from there being positive work leading to his nomination, there is, unfortunately, plenty of evidence of the opposite. Multiple reports from Greek and international organisations, including an investigation in the Guardian, have raised very serious reservations about the management of the refugee issue. The EU policy, backed by the Greek government, has led to thousands of refugees and migrants being trapped in unacceptable conditions on the Greek islands. Last winter this confinement to the islands and mismanagement led to the loss of life. There has been no meaningful investigation to establish responsibility for these deaths. The failure to provide adequate camp facilities or the structures and rules needed to properly administer the refugee population belongs in part to Mouzalas. The UN refugee agency, the UNHCR, among others, has already warned about the danger of a repeat of similar failings this winter. The policy supported by Mouzalas has also placed an unreasonable burden on local communities on the islands where new arrivals are confined. This was done without any planning or attempts to gain local support and has resulted in a serious risk of social and political unrest. This agreement is becoming a paradigm on how to undermine the post-second world war refugee protection apparatus. Its strict implementation has badly damaged the rule of law. Even if Greece had no choice but to accept the EU-Turkey deal, what we have managed is the worst possible version: entrapping and dehumanising asylum seekers in a punitive way beyond what the deal formally envisioned. We often criticize the negative political stance of central European countries that target refugees and do not take their share of responsibility as EU members. But for this criticism to be essential, we ought to contrast it with our own politics. It is clear that the Greek government should think again on its decision to propose Mouzalas as a candidate for human rights commissioner at the Council of Europe. • Kostis Papaioannou is the former secretary general for human rights in the Greek government. Vassilis Papadopoulos is a former secretary general for migration policy"
2017-11-22T16:36:09Z,Record numbers of rare migrant dragonflies spotted in the UK,"Record numbers of rare migrant dragonflies have been spotted in the UK this year, according to an analysis by volunteers from the Migrant Dragonfly Project. The study recorded the first confirmed UK sighting of the scarlet darter for 13 years, at Longham Lakes in Dorset. It is only the eighth time this species has been spotted in Britain. Volunteers also recorded the second largest ever immigration of red-veined darters into the UK, and there have been multiple influxes of both vagrant emperor and lesser emperor dragonflies. Eleanor Colver, conservation officer for the British Dragonfly Society, said: “we are currently seeing major shifts in the range of dragonfly species on a global scale, not just in the UK.” She added: “Dragonflies, like all insects, cannot regulate their body temperature like humans, so are highly sensitive to small changes in environmental temperature. As a result, we believe that some of the changes we are witnessing in our local dragonflies are their response to the ongoing global warming.” Adrian Parr, co-ordinator of the Migrant Dragonfly Project, said the record number in the UK was helped by warm weather and southerly winds in spring and early summer as well as good breeding conditions in the traditional dragonfly homelands in Europe, the Middle East and Africa. “Unlike the situation with birds, whose migrations are well-known, our understanding of insect (and particularly dragonfly) migration is still in its infancy,” said Parr. “It is clearly, however, an important phenomenon, and one that tells us a lot about the living world.” Parr said scarlet darters are usually found across central Europe, Africa, the Middle East and western Asia and that they are “one of the most generalist dragonfly species, able to live in a variety of standing-water habitats, ranging from brackish pools to freshwater ditches.” According to the project, Britain has been colonised by four new species of dragonfly in the past 20 years, including the willow emerald damselfly and small red-eyed damselfly, and seen the return of the dainty damselfly, which had last been seen in 1953."
2017-12-26T11:00:46Z,Desperate plight of Rohingya refugees hits home in Bradford,"It took the best part of 36 hours to travel from his Victorian terrace home in Bradford to the ever-growing refugee camp in southern Bangladesh. But of the 5,000 mile trip it was the final few hundred metres that were the hardest. “When I was 500 metres from my parents home I was crying loudly,” said Deen Mohammed Noori. The 32-year-old had been reunited with his parents after nine years; their address is printed in black ink on official UN records: Kutupalong, Block D, Shed 0026. Noori’s parents are among hundreds of thousands of Rohingya refugees living in what has rapidly become the world’s largest refugee camp, with nearly 1 million stateless people living in makeshift settlements on the edge of Kutupalong, near Cox’s Bazar. For Noori, the bamboo and tarpaulin huts are a reminder of the life he was fortunate enough to escape in 2010, when he was among 199 Rohingya refugees who settled in Bradford under the International Organisation for Migration’s gateway protection programme. The Bradford Rohingyas, the biggest community of the ethnic group in Europe, have watched with increasing horror as more than 670,000 of their ethnic group – often described as the “world’s most persecuted people” – have fled the destruction of their villages in Myanmar’s Rakhine state. Noori now works as a taxi driver in Bradford while running the Arakan Rohingya Organisation UK from his family home in the centre of the city, where he lives with his wife and children. He returned from his four-week trip to Kutupalong on 30 November with graphic horror stories and a renewed determination to ask the British government for sanctuary for his elderly relatives. “My mum didn’t want me to come back here. I wanted to bring my parents with me. Why can’t I take them with with me to the country where I live? It was a sad moment for me when I was coming back to the airport,” he said. “Every time we go out ... we feel sad all the time. We feel disappointed because my parents are not here.” The city council has given the Rohingya community a small office in a community centre in the Laisterdyke neighbourhood of east Bradford, where they can meet and organise. In October, Nijam Uddin Mohammed, general secretary of the British Rohingya Community UK, and nine others took aid to desperate families in Kutupalong, donating food, firewood and medicine from the people of Bradford. Although the vast majority of Rohingya refugees are Muslim, the donations came from every faith and none, said Mohammed. “Donations came from all over Bradford regardless of faith. We’ve been very surprised: the mosques, churches, temples – everyone has come out to help us.” Nur Huda, chairman of the British Rohingya Community UK, took his 11-year-old daughter, Nurun Nessa Sumai, on the 5,000-mile journey to the country where they had lived in exile until 2008, when they were among the first Rohingya refugees to be welcomed to Bradford under its City of Sanctuary scheme. Sumai, who started secondary school in September at Bradford’s Feversham college for girls, said she had returned to Yorkshire with a new appreciation for the most basic things in life. “Here [children] take everything for granted, and they [children in Kutupalong] are just hoping they have parents, proper education, nice food, nice clothes and everything, good toys to play with, find friends and all the things we take for granted today,” she said. “We get water, they don’t have that much clean water. They don’t have anything – they have to sleep on the streets. They never know if someone’s going to trip over them or anything. They’re just lying there hoping that something good will happen to them, but they don’t have much hope now.” Of all the distressing sights and stories in Kutupalong, Mohammed said, it was the plight of the children that raised the greatest alarm. More than 600,000 Rohingya children are at risk in both Myanmar and Bangladesh, according to Unicef, which estimates that almost 60% of the nearly 1 million people to have fled the violence are children – and 21% of those under five are malnurished. Mohammed, who grew up in Kutupalong, said he feared the lack of education was the greatest threat to the future of his people. Fewer than 1% of 720,000 children classed as “in need” are currently receiving any form of education, according to Unicef. “Nearly 1 million people, their children are without education. What are these children’s destinations going to be? “Sometimes you kill people with weapons. This time, if children are away from education, then my Rohingya nation will be completely disappeared slowly,” he said."
2018-11-28T18:33:30Z,Refugee agency accused of helping deport relatives of migrant children,"The federal agency tasked with caring for asylum-seeking children separated from their parents at the US-Mexican border has officially taken on a new, little-publicized role in recent months: helping to deport relatives of the young migrants. More than 40 potential sponsors of detained migrant children in the US may be deported because a government agency that is supposed to help refugees instead uses minors to glean information on their US-based relatives, activists warned on Wednesday. Civil rights advocates said in a letter to top Department of Health and Human Services (HHS) and Department of Homeland Security (DHS) officials on Wednesday that this data is being employed to “arrest and deport those families”, making these relatives “too scared to step forward to sponsor children”. The initiative – described as an information-sharing accord that was “quietly” solidified in April – reflects a novel role for the Office of Refugee Resettlement, which comes under the HHS umbrella. The HHS section is supposed to help unaccompanied migrant children by reuniting them with family until their immigration cases are decided. “Children are being turned into bait to gather unprecedented amounts of information from immigrant communities,” Becky Wolozin, a Legal Aid Justice Center lawyer, said in the letter. From July to September, at least 41 family or household members of children who have been separated from their parents were detained for deportation due to this information-swapping. An Immigration and Customs Enforcement (Ice) official recently told Congress that more than 80% of potential sponsors lived in the US illegally. Potential sponsors’ fingerprints and other personal information are entered into a DHS system. While this database was initially meant to track criminal records, it was modified in May to assist with immigration verification. Because authorities at local, state and federal levels of the US government have extensive access to this data, would-be sponsors could be put under unprecedented scrutiny. While federal authorities maintain this initiative is geared toward protecting migrant children from abusers and traffickers, migrant children entering the US unlawfully are spending increasing amounts of time in federal custody. Bob Carey, who ran the resettlement agency for nearly two years until January 2017, said the average time in custody for unaccompanied children “hovered around 33 days the entire time I was there”. Now it’s closer to 70 days, HHS says. Trump administration officials show no signs of budging. The Associated Press asked the Office of Refugee Resettlement how the new policies square with its mission to place children as quickly as possible with relatives or other sponsors. The office did not respond directly, but in an emailed reply called the longer stays “a symptom of the larger problem, namely a broken immigration system that encourages them to make the hazardous journey”. Harrison Rudolph of the Center on Privacy and Technology at Georgetown Law School says the arrangement effectively puts prospective sponsors in an “active queue” for deportation because their case files appear prominently when Ice enforcement agents open the database. DHS privacy policy says Ice can also share the information with “appropriate federal, state, local, tribal, territorial, foreign or international government agencies”. The revelations come amid ever heightening tensions over the US’s handling of asylum seekers – and increasingly rancorous debate over immigration policy. Dozens of people rushed toward the border crossing at Tijuana and San Diego on Sunday. A handful tried breaching the border fence, and US customs agents fired teargas to stop migrants from approaching. Mexico, which deported at least 100 migrants following the incident, announced plans to expel some 500 accused of trying to “illegally” and “violently” cross the border. American authorities said on Monday that they had arrested 42 migrants on the US side of the border."
2018-07-20T14:23:05Z,Libya rejects EU plan for refugee and migrant centres,"Libya has rejected a EU plan to establish refugee and migrant processing centres in the country, adding that it would not be swayed by any financial inducements to change its decision. The formal rejection by the Libyan prime minister, Fayez al-Sarraj, is a blow to Italy, which is regarded as being close to his Tripoli administration. In June, Italy proposed reception and identification centres in Africa as a means of resolving divisions among European governments. The impasse came as the EU said it was willing to work as a temporary crisis centre to oversee the distribution of refugees and migrants from ships landing in Europe from Libya. Italy has said it is not willing to open its ports and may even reject those rescued by the EU Sophia search and rescue mission, a position that has infuriated other EU states. Speaking to the German newspaper Bild, Serraj said: “We are absolutely opposed to Europe officially wanting us to accommodate illegal immigrants the EU does not want to take in.” He dismissed accusations that Libya’s coastguard had shot at aid workers in ships trying to rescue people from the Mediterranean. “We save hundreds of people off the coast of Libya every day – our ships are constantly on the move,” he said. In practice, Libya is already running detention camps, largely as holding pens, but they are not run as EU processing centres for asylum claims.European foreign ministers agreed at a meeting on Monday to do more to train the Libyan coastguard by setting up the EU’s own training team inside Libya. The European parliament president, Antonio Tajani, said after a trip to Niger, one of the chief funnels for people into Libya, that the EU needed to plough more money into the Sahel region to reduce the need to leave the area. He said the number of people reaching Libya from Niger was collapsing. Tajani said: “Until 2016, 90% of irregular migrants travelled through the Niger to Libya and Europe. In just two years, Niger reduced migration flows by 95%, from over 300,000 to about 10,000 in 2018.” He said he would host a European conference in Brussels in October to support democratic elections in Libya scheduled for December. At the same time, Italy is to host a further conference in Rome in September seen as a follow-on to a conference held in May by the French president, Emmanuel Macron, that led to a commitment to hold elections this year."
2018-08-01T18:04:03Z,Art project listing names of dead refugees and migrants is destroyed,"An art project featuring a list of the 34,361 refugees and migrants who lost their lives trying to reach Europe has been destroyed in Liverpool. The list, which the Guardian published as a special supplement in June, was produced for World Refugee Day. It was posted on hoardings outside a building site in Liverpool’s Chinatown as part of the Liverpool Biennial art festival. On Wednesday the festival tweeted: Some people suggested a council worker may have mistaken the artwork for illegal flyposters and taken it down, but a spokesman for Liverpool city council said he had checked and was “100% sure” the list had not been removed by anyone employed by the local authority. The list was posted on the hoardings with the permission of the developers who own the site. They were trying to look at CCTV footage to see if their cameras had caught the culprit, the council spokesman said. Compiled and updated each year by United for Intercultural Action – an anti-discrimination network of more than 560 organisations across Europe – The List traces information relating to the deaths of 34,361 refugees and migrants who have lost their lives within or on the borders of Europe since 1993. In collaboration with art workers and institutions, the Istanbul-based artist Banu Cennetoğlu has produced up-to-date and translated versions of The List since 2007 using public spaces such as billboards, transport networks and newspapers. The Liverpool Biennial said in a statement: “It is timely and important to make The List public during a global refugee crisis. We were dismayed to see it had been removed on Saturday night and would like to know why. The List has been met with critical acclaim and we are doing everything we can to reinstate it.” Liverpool Biennial is the UK’s largest festival of contemporary visual art. Every two years, it commissions international artists to make and present work in the context of Liverpool in public spaces, galleries, museums and online."
2018-12-13T21:00:23Z,Coalition plans inquiry into integration and employment of refugees,"The federal government has announced an inquiry into the “integration, employment and resettlement” of refugees and humanitarian migrants in Australia. The review, to be led by Professor Peter Shergold, has broad ranging terms of reference that would allow the investigation of welfare and support services, employment requirements and work rights, and any other factor that relates to the improvement of outcomes for resettled refugees and the community. Shergold, the former secretary of the department of prime minister and cabinet, has been tasked to develop recommendations to improve policy and “better ensure refugees and humanitarian entrants can make valuable contributions to our society and our economy,” said prime minister Scott Morrison. It can invite submissions and seek information, and is expected to report back by late February. Guardian Australia understands the terms of reference allow Shergold significant freedom to examine all aspects of support services and employment issues for refugees and humanitarian migrants. “The review should seek out best practice case studies of how Australians can work together to encourage integration of refugees and humanitarian entrants in the wider community, including identifying significant barriers to success,” said one term of reference. Shergold told Guardian Australia the focus of the review was those settled in Australia as refugees, who have equivalent rights to citizenship, rather than asylum seekers. “It’s generally seen that refugees come with many skills and experiences, and refugees tend to be risk takers, entrepreneurial,” he said. “They are the group of Australians most likely to derive income from setting up family businesses. They problem is … it’s the hardest thing to do because you have to overcome language barriers, you need your overseas qualifications and experience accepted, and your first experience in the Australian labour market.” He said assisting this was something governments struggled with the most, and the JobActive employment program “isn’t working particularly well”. Shergold, who is coordinator general of refugee resettlement in NSW, will be joined on the review by Kerrin Benson, chief executive of Multicultural Development Australia, and Margaret Piper, the former executive director of the Refugee Council of Australia. “I think it’s important that almost from the day refugees arrive, we start to talk to them from day one, about what are their aspirations for employment … and provide them with the advice they need,” he said. “It’s no use waiting for two or three years and then talking to them.” Shergold declined to comment on recent cuts to support for asylum seekers on temporary visas, who would potentially become refugees accessing the support services the review will recommend. Last year the government began stripping services and welfare payments from a large cohort of asylum seekers currently on short term bridging visas, giving them work rights but removing housing support and other payments. The decisions, which have continued to roll out this year, have been condemned by refugee, migrant and community services sectors, who say it will force people into homelessness and poverty, and appears to have been applied arbitrarily to people including the ill and elderly, despite their lower capacity to support themselves. Earlier this month parliament passed legislation forcing another group of migrants – those on permanent skilled or family visas – to wait up to four years for some welfare support services and payments. The review was announced via press release from Morrison and the immigration minister, David Coleman. “We want to make sure we are doing everything we can to help people get jobs and integrate into the community,” Morrison said. “Having a job gives people financial independence, increases their personal connections and is one of the quickest ways to improve language skills.” Coleman said Australia had clear responsibilities in building a stronger and “more socially cohesive” society. “This review will ensure refugee and humanitarian entrants, those that have already arrived and those not yet here, are best placed to succeed and contribute to the Australian way of life.” Labor questioned the need for the review when the joint standing committee on migration had already investigated settlement outcomes for migrants, including refugees. The committee recommended the Jobactive program include employment support services specifically designed for newly arrived and longer term migrants. The government “noted” but did not accept the recommendation, saying it was already “taking steps to provide better support for newly arrived refugees”. Labor’s immigration spokesman, Shayne Neumann, questioned the timing of the announcement. “Why is Scott Morrison trying to rush this review through the Christmas period?” Neumann said."
2018-07-13T09:00:10Z,Moscow refugee tournament throws stark light on Russia’s migrant policy,"A few hours before England’s World Cup game against Colombia in Moscow, a very different series of football matches was under way on Red Square. There was no penalty shootout drama but off the pitch the stakes for some of those involved were much higher. The five-a-side tournament, held just outside the walls of the Kremlin, pitted teams of refugees against each other, and was meant both as a celebration of diversity through football and as a message to the Kremlin over Russia’s restrictive asylum policy. Some of the players had fled conflict in Africa or the Middle East, while others were aspiring footballers from African countries who had been trafficked to Russia with the promise of a playing contract. One was Joshua Olumide, an 18-year-old from Ondo State in Nigeria, who said his father had taken out a loan to pay a man who promised him a contract with a European club. He was given a Fan ID, the document that allows visa-free travel to Russia for the duration of the World Cup, and told he would be met at the airport in Moscow. Nobody met him and another Nigerian who had also made the journey with a promise of a contract. He spent five days living in the airport and has since been living in makeshift accommodation in Russia trying to get money together for a ticket home. “It’s very sad but I am going to have to go home. My father took out a big loan to help me come here,” he said. Russians have welcomed with open arms the hundreds of thousands of foreigners who have descended on the country but it is feared the effect may be only temporary and is unlikely to extend to those seeking sanctuary rather than just arriving for a few weeks of football. Svetlana Gannushkina, one of the leading Russian rights activists working with migrants and refugees, said Russia’s basic position on asylum is “nobody is given status and we pretend that refugees don’t exist”. She said only 592 people had been given refugee status in Russia in recent years. The one exception has been those fleeing the conflict in eastern Ukraine, who have a relatively easy path to either temporary residency or citizenship. For Syrians, of whom Gannushkina estimated there are between 5,000 and 6,000 seeking refugee status in Russia, the process is much harder: she said only two had been granted status. The tournament on Red Square was a reminder that many refugees are talented and hard-working and she hoped the “celebratory, friendly mood” of the World Cup would continue after the tournament is over. “It’s really symbolic to have these games played here,” said Piara Powar, the executive director of Fare, an umbrella organisation promoting diversity in football that helped set up the tournament. “To see these guys, some of whom have no papers, whose kids are being fed and educated by volunteer groups, playing football in the shadow of the Kremlin is quite something.” He said assurances had been sought and given by Russian authorities that the refugees would not face document checks or arrest if they came to Red Square for the tournament. Alexei Smertin, the former Chelsea and Russia midfielder, and the anti-racism inspector for Russia’s World Cup committee, played in one of the games, which took place on a five-a-side pitch set up on Red Square for the duration of the World Cup. Other games have included a match between England and Russia fans, which the Russians won 15-1."
2018-10-02T11:28:02Z,Pro-refugee Italian mayor arrested for 'aiding illegal migration',"The mayor of an Italian town that has won praise and TV publicity for integrating thousands of refugees has been placed under house arrest on suspicion of abetting illegal migration. Riace mayor Domenico Lucano – hailed in 2016 by Fortune magazine as one of the world’s 50 greatest leaders – is also accused of fraudulently awarding contracts for waste disposal as well as organising “marriages of convenience” between local men and foreign women. His partner, Tesfahun Lemlem, faces the same charges and has had her residency blocked. The investigation against Lucano began more than a year ago, although more serious allegations of embezzlement and fraud were dropped. His arrest comes a week after Italy’s far-right interior minister, Matteo Salvini, announced a series of anti-immigration measures that included slashing funds for migrant reception and integration. It also follows the suspension by the public broadcaster, Rai, of a TV show about Riace, which had been lauded as an exemplary model for integration. Salvini shared news of Lucano’s arrest on Twitter, alongside a comment that also made a dig at the anti-mafia author, Roberto Saviano, a staunch critic of his policies. “Damn, who knows what Saviano and all the other do-gooders who want to fill Italy with immigrants will say now,” the far-right League leader wrote. The Guardian was unable to reach Lucano for comment. His migrant integration project began more than a decade ago as a way to repopulate and revive the economy of the Calabrian town whose population by 2004 had dwindled to 500 from about 3,000 before the second world war. Thousands of migrants are estimated to have passed through since then, with about 500 making up today’s population of 1,500. Gioacchino Criaco, a writer from Calabria who knows Lucano well, said he foresaw the mayor’s arrest even before the investigation began. “He showed how it was possible to do concrete things with limited means,” Criaco said. “Efficiency and humanity are not welcomed in a cynical system. This is a system that only takes consensus from politics of fear. In this respect, examples of virtuousness must be eradicated.” Criaco said Lucano was an honest man but that the “rules on the reception and management of migrants are too tangled, and often administrators can find themselves caught in a dilemma between a humanitarian choice and a legal one”. Salvini has cracked down on immigration since becoming interior minister in June, closing off the sea ports and pledging to “end the gravy train” for those working in the migrant reception business. Lucano received a show of support on his Facebook page, with Riace locals calling on each other to rally together in solidarity. Sergio Bontempelli, a migrant rights campaigner with the Association of Rights and Borders, said that Riace had become too well known as an example of good integration and had been under attack for years. He said other integration projects undertaken by hundreds of people in other Italian towns were now at risk."
