Date,Title,Body
2017-11-23T17:00:20Z,Slovenia PM facing impeachment over support for refugee,"The prime minister of Slovenia, Miro Cerar, one of the few liberal leaders in central and eastern Europe, is facing impeachment over his support for a Syrian asylum seeker who is facing deportation. Should the country’s rightwing opposition party be successful in their motion, Cerar, the leader of the centrist moderate party, could be dismissed from office by the Slovenian MPs, although government sources insist the prime minister has enough support in parliament to vote down the motion. The future of Ahmad Shamieh, a 60-year-old man who arrived in Slovenia in 2015, where he learned the language and became an example of successful refugee integration, has nevertheless become a key dividing line in the country’s politics, whatever the outcome of the impeachment process. Government sources claim the opposition to Cerar’s support of Shamieh is a “staged case” designed to destabilise the government in the run-up to national elections next year. Many tens of thousands of refugees have passed through Slovenia since the refugee crisis began, leading Cerar to claim two years ago that without action to control Europe’s frontiers, the EU would collapse as individual member states took unilateral action. The issue of immigration remains highly controversial in the country. Shamieh’s case took hold of the public imagination when his asylum claim was rejected this summer by the Slovenian courts, which ordered that he should be deported in order to make his application for asylum in Croatia, his first port of call in the EU after leaving Syria. Two prominent MPs, Jan Škoberne, from the leftwing SD party in the coalition government, and Mihe Kordiš, an MP from the leftwing opposition Levica party, took Shamieh to Slovenia’s parliament building to prevent the police from taking him away. When pushed in a press conference last week on his own response to the case, Cerar, who has been prime minister since 2014, suggested that he also wanted to find a way to grant Shamieh residence on the grounds of his integration into Slovenian society. His response prompted claims from rightwingers in the Slovenian parliament that Cerar, a constitutional lawyer, had sought to interfere in the affairs of the independent judiciary. On 15 November the opposition Slovenian Democratic party (SDS), led by Janez Janša, a rightwing former prime minister, announced they would seek to impeach Cerar. Janša, who was sentenced to two years in prison on corruption charges in 2013, only for the case to be later dismissed by the constitutional court, has previously accused Cerar of being anti-Slovenian, for putting foreigners first. While other eastern European states have boycotted an EU scheme to disperse refugees, Slovenia has taken in 335 people from Greece and Italy out of its EU quota of 567. Cerar has 30 days to answer the charges before a vote in parliament, where the opposition will require a two-thirds majority to carry the motion and force a public court hearing. Only three impeachment motions have been submitted to parliament in the history of the country, founded in 1991 from former Yugoslavia, but none as yet have received a sufficient backing to proceed to the constitutional court. In the course of events, Shamieh has suffered a nervous breakdown and is currently in a psychiatric hospital. He is still expected to be deported to Croatia once he is better, where he will be able to apply to return to Slovenia. Senior Slovenian government sources said, however, that Shamieh’s ill-health may also offer him a right to appeal to the Slovenian court. Slovenian government sources further claimed that the issue had been politicised by both the left and the right to destabilise Cerar’s government in the lead-up to next’s years parliamentary elections. “It is a tragic case,” said one source. “Left and right have used him for their own purposes and the government was squeezed in between. This is a staged affair.”"
2017-08-11T03:09:58Z,Iraqi and Syrian refugees will be settled in Armidale from next year,"The New South Wales regional city of Armidale has volunteered to resettle 200 refugees from Iraq and Syria as part of Australia’s humanitarian migration program next year. The deputy prime minister Barnaby Joyce announced the move – to his electorate – would begin from February next year. “Armidale is a good fit as a new regional settlement location for humanitarian entrants to Australia,” Joyce said. “It has a strong, welcoming community demonstrated by the fact that this push for the city to be a settlement location for refugees was driven by the community itself. “I have absolutely no doubt that Armidale will work closely with the refugees settling here to ensure they can take up all the opportunities available to those who choose to embrace the great lifestyle available in regional Australia.” Joyce said that many of those settling had endured “unimaginable circumstances which have torn families apart” but that Armidale had the necessary services to support them in integrating in their new country. The overwhelming majority of migrants to Australia – including those who come as refugees – settle in major cities. But refugee resettlement in rural and regional areas has been credited with revitalising country towns socially and economically: in particular places such as Mingoola in northern NSW, which has welcomed three families from Burundi and Congo, and Nhill, which has had more than 160 Karen refugees from Myanmar settle. NSW takes the majority of refugees resettled in Australia, and the bulk of those move to Fairfield City Council in Sydney’s west. That council has said it has struggled to cope with the additional influx of people over the past year. NSW co-ordinator general for refugee resettlement Peter Shergold told a resettlement conference in Sydney that efforts to help settle refugees in rural and regional areas would ease pressure on Fairfield and neighbouring Sydney councils. He said NSW and Australia’s refugee intakes were “eminently manageable”. NSW took more than half of the additional intake of Syrian and Iraqi refugees, in addition to its regular refugee resettlement program. Refugees made up a tiny percentage – 0.14% - of population growth in NSW, Shergold said. “But refugees don’t just distribute across NSW. In this last year, relatively few refugees have gone to Wagga, or Albury or Coffs Harbour, or even to Newcastle or Wollongong. To a very large extent these additional refugees have come to western Sydney… they’ve come to Fairfield. That’s the challenge.” Shergold said the issues facing Fairfield City Council were “acute”, and that a broader spread of resettlement would ease pressure in that area, and, critically, assist refugees in finding employment. “What refugees want is a job. And that has been the most challenging, helping refugees do what they want to do most, which is get employment. “Refugees as a whole bring very significant economic skills... they are risk-takers… they are entrepreneurs. When the ABS does its census it finds the group of Australians most likely to set up family business are people who arrived as refugees.” Shergold welcomed the Armidale announcement, saying the regional city had the necessary infrastructure and support services already in place to help refuges. “This decision has the potential to boost Armidale’s local economy, create new business and most of all, become a template for the kind of Australian mateship the world needs to see.” The new migrants will be housed by Settlement Services International, which is contracted by the Department of Social Services. SSI will also help to find jobs for migrants once they settle in the region."
2017-12-10T03:53:18Z,MPs split as ‘hijacked’ inquiry urges cancellation of young offenders' visas,"Migration benefits Australia economically and socially, however, more English lessons, cultural orientation and community support hubs would help new arrivals and make their settlement easier, a parliamentary inquiry has reported. But, in a disputed recommendation, the inquiry has also called for mandatory cancellation of the visas of migrants, including children, who commit serious crimes. About 190,000 people move to Australia each year under the migration program for skilled and family migrants, split roughly into two-thirds in the skilled streams, and one-third in the family intake. In addition, Australia’s humanitarian migration program accepted 17,555 people in 2015-16. The chairman of the parliamentary joint standing inquiry on migration, Jason Wood, said Australia’s migration program was inarguably a success “and the thousands of people who make their home here each year make a real contribution to society”. “If we are to continue this, we need to focus on early intervention and support programs for new arrivals to make sure they have the best start possible in their new homeland.” Wood, the MP for La Trobe in Melbourne’s east and a former policeman, focused significant attention of the inquiry on the so-called Apex gang, allegedly formed by Sudanese youth, that rose to notoriety in Melbourne after rioting at the Moomba festival in 2016. But Victoria police told the inquiry the gang was a “non-entity” and the majority of its members were born in Australia. Giving evidence, the Victoria police deputy commissioner Shane Patton said that, at its peak, the gang consisted of about 130 people loosely affiliated and who came from a broad range of backgrounds. “Predominantly, a large cohort of that gang was, in fact, Australian-born offenders,” he said. Patton said police had “broken the back” of the gang. “We have charged the leaders of that gang and imprisoned them,” he said. “We would call them a non-entity in terms of a gang.” Labor and the Greens criticised the emphasis, saying the entire inquiry had been “hijacked to highlight issues specifically affecting the chair’s own electorate … as such, the report does not reflect the evidence received and ignores the wider context of Australia’s migration situation”. The committee recommended that any visa holder convicted of a crime before a court should be issued with a warning that their ability to become an Australian citizen could be jeopardised by further offending. The committee also recommended that the migration act be amended to mandate the cancellation of the visa of young offenders – aged between 16 and 18 – convicted of a serious violent offence, such a car-jacking or serious assault. “We need to make it clear to those who commit serious and violent crimes that their actions will have consequences,” Wood said, “whether it’s a community protection intervention order, forfeiting eligibility for citizenship or even deportation.” But this recommendation was opposed by Labor and the Greens. Labor argued it “does not objectively reflect the evidence… ignores crucial contextual details and places an undue emphasis on others”, while the Greens said the entire inquiry sought to “demonise particular groups of new migrants”. The committee also recommended broadening and strengthening the scope of section 501 of the migration act, the section used to cancel the visas of people who commit serious crimes in Australia or who, in the view of the minister, fail the “character test” to stay in Australia. The use of section 501 to cancel visas on character grounds has grown exponentially in the past four years, increasing more than tenfold to 1,284 last year. This recommendation was also opposed by non-government committee members. Recommendations from the committee’s report that attracted unanimous support included allowing all migrants from non-English speaking backgrounds access to the government-funded adult migrant English program (Amep) of 510 hours of English lessons and giving migrants longer to enrol, and longer to complete their classes. “Amep’s services need to be more flexible in order to meet the needs of migrants from diverse backgrounds and circumstances,” the report said. “This can be done, in part, by adjusting and extending the eligibility requirements of the Amep, which will improve English language outcomes for migrants.” The inquiry said the community hubs program – 57 hubs are operating across the country – that provides support to newly arrived migrants and other initiatives such as the neighbourhood migrants mothers’ outreach program should be given extra federal government funding. Community hubs improved English skills and child literacy, the inquiry heard, and “also made migrants feel more connected to their community and school and increased their knowledge of community services”."
2017-12-10T03:53:18Z,MPs split as ‘hijacked’ inquiry urges cancellation of young offenders' visas,"Migration benefits Australia economically and socially, however, more English lessons, cultural orientation and community support hubs would help new arrivals and make their settlement easier, a parliamentary inquiry has reported. But, in a disputed recommendation, the inquiry has also called for mandatory cancellation of the visas of migrants, including children, who commit serious crimes. About 190,000 people move to Australia each year under the migration program for skilled and family migrants, split roughly into two-thirds in the skilled streams, and one-third in the family intake. In addition, Australia’s humanitarian migration program accepted 17,555 people in 2015-16. The chairman of the parliamentary joint standing inquiry on migration, Jason Wood, said Australia’s migration program was inarguably a success “and the thousands of people who make their home here each year make a real contribution to society”. “If we are to continue this, we need to focus on early intervention and support programs for new arrivals to make sure they have the best start possible in their new homeland.” Wood, the MP for La Trobe in Melbourne’s east and a former policeman, focused significant attention of the inquiry on the so-called Apex gang, allegedly formed by Sudanese youth, that rose to notoriety in Melbourne after rioting at the Moomba festival in 2016. But Victoria police told the inquiry the gang was a “non-entity” and the majority of its members were born in Australia. Giving evidence, the Victoria police deputy commissioner Shane Patton said that, at its peak, the gang consisted of about 130 people loosely affiliated and who came from a broad range of backgrounds. “Predominantly, a large cohort of that gang was, in fact, Australian-born offenders,” he said. Patton said police had “broken the back” of the gang. “We have charged the leaders of that gang and imprisoned them,” he said. “We would call them a non-entity in terms of a gang.” Labor and the Greens criticised the emphasis, saying the entire inquiry had been “hijacked to highlight issues specifically affecting the chair’s own electorate … as such, the report does not reflect the evidence received and ignores the wider context of Australia’s migration situation”. The committee recommended that any visa holder convicted of a crime before a court should be issued with a warning that their ability to become an Australian citizen could be jeopardised by further offending. The committee also recommended that the migration act be amended to mandate the cancellation of the visa of young offenders – aged between 16 and 18 – convicted of a serious violent offence, such a car-jacking or serious assault. “We need to make it clear to those who commit serious and violent crimes that their actions will have consequences,” Wood said, “whether it’s a community protection intervention order, forfeiting eligibility for citizenship or even deportation.” But this recommendation was opposed by Labor and the Greens. Labor argued it “does not objectively reflect the evidence… ignores crucial contextual details and places an undue emphasis on others”, while the Greens said the entire inquiry sought to “demonise particular groups of new migrants”. The committee also recommended broadening and strengthening the scope of section 501 of the migration act, the section used to cancel the visas of people who commit serious crimes in Australia or who, in the view of the minister, fail the “character test” to stay in Australia. The use of section 501 to cancel visas on character grounds has grown exponentially in the past four years, increasing more than tenfold to 1,284 last year. This recommendation was also opposed by non-government committee members. Recommendations from the committee’s report that attracted unanimous support included allowing all migrants from non-English speaking backgrounds access to the government-funded adult migrant English program (Amep) of 510 hours of English lessons and giving migrants longer to enrol, and longer to complete their classes. “Amep’s services need to be more flexible in order to meet the needs of migrants from diverse backgrounds and circumstances,” the report said. “This can be done, in part, by adjusting and extending the eligibility requirements of the Amep, which will improve English language outcomes for migrants.” The inquiry said the community hubs program – 57 hubs are operating across the country – that provides support to newly arrived migrants and other initiatives such as the neighbourhood migrants mothers’ outreach program should be given extra federal government funding. Community hubs improved English skills and child literacy, the inquiry heard, and “also made migrants feel more connected to their community and school and increased their knowledge of community services”."
2017-11-22T07:00:13Z,"'Shocking' political rhetoric on refugees aims to poison debate, UN official warns","The language used to describe people caught up in the migration crisis has been attacked by a special representative of the UN as “deliberately invidious” and aimed at poisoning public debate. Using terms such as “illegal” rather than “irregular” migrants, or “hordes, waves and swarms” rather than simply “large numbers”, conveniently obscures the vulnerabilities that come from being a foreigner, said Louise Arbour, the UN secretary general’s special representative for international migration. Giving a speech at the Overseas Development Institute in London, before member state negotiations on the first global compact on migration, Arbour said it was “quite shocking to see how use of language in an invidious way has poisoned the debate”. British politicians were accused of using racist language about migrants and migration during last year’s referendum on leaving the EU, while former prime minister David Cameron provoked international condemnation when he described migrants in Calais as a “swarm”. In the US, Donald Trump’s anti-immigrant rhetoric has gone even further. Two years ago, he claimed Mexican immigrants were rapists, drug dealers and criminals, a view recently countered by the acting director on immigration and customs, Thomas Homan, who said undocumented immigrants do not commit more crimes than native-born Americans. Arbour, a former UN high commissioner for human rights and former chief prosecutor of war crimes in Rwanda and the former Yugoslavia, said she believed 2017 had brought the “beginning of a change of narrative” on migration. “In this field, as in many others nowadays, reality is much better than perception,” she said. But she criticised “political decision-makers” who were “not particularly well informed” about important, positive aspects of migration, in particular remittances sent home by migrants working overseas. Remittances compete with foreign aid as one of the largest financial inflows to developing countries. “Outside informed circles … knowledge about the impact of remittances, for instance, is often limited,” she said. Politicians often did not know that remittances amounted to more than 20% of GDP in some countries, she said. Neither did they know that in 2016, migrants contributed $429bn (£325bn) in remittances to developing countries – a sum that represented more than three times the total official development assistance. They often had no idea, she went on, that the cost of money transfers could be reduced from 7.5% to 3%, that the UN had promised to achieve that, or what the impact would be of such an achievement on developing countries. “This is something that political decision-makers should be right on top of,” she said. “But I believe this is now starting to be good news. Because this reality, among others, brings the conversations about migration to much better place. In making sound policy, the foundations have to be fact, not perception, fiction myths and stereotypes. “Migration is here to stay and, in absolute numbers, it’s here to grow – and it has to be in everybody’s interest that human mobility is better managed than it is today.” Negotiations on the global compact on safe, regular and orderly migration, one of two compacts agreed by member states as part of the New York declaration in 2016, will start early next year, and should be agreed by July. It is set to be adopted an intergovernmental conference in December 2018."
2017-12-17T23:27:56Z,Refugee advocates blockade Melbourne port in protest at offshore detention,"Protesters have blockaded Melbourne’s container port in opposition to Australia’s offshore immigration detention regime. The port – Australia’s busiest – was blockaded at three entrances on Monday morning, with protesters blocking road entrances and unveiling a banner that read: “All refugees in detention are political prisoners.” Three climbers suspended themselves above three road entrances to the port and refused to come down. “Today we are taking action against Australia’s border policy, which remains open to corporate profits, yet is violently closed to those seeking safety,” said SOS Manus spokeswoman Charlotte Lynch. “We support the calls made by refugees and ex-detainees for international sanctions to be placed on Australia until the people on Manus are free.” The protest has caused significant traffic delays around the port. Victoria police are at the site. A spokeswoman for Victoria police said there would be a police presence at the rally to maintain public safety. “People have every right to protest. However, we ask that they do so peacefully and without impacting on the rest of the community,” she said. “Police will be monitoring the rally to ensure there are no breaches of the peace or crimes occurring.” The deal to resettle refugees from Australian detention centres on Manus Island and Nauru in the United States is progressing on both sides. Close to 200 refugees – about 60 from Manus and 130 from Nauru – will move to the US in January. Fifty-four refugees were moved in September. But the newly reinstated travel ban imposed by the US president, Donald Trump, excludes people of certain nationalities, including Iranians and Somalis, from resettlement. Iranians are the largest national group on both Manus and Nauru. The US could take up to 1,250 refugees from Australia’s offshore camps – not enough to clear them – but it’s unclear precisely how many it will ultimately accept. Australia’s return obligation – to take central American refugees from refugee camps in Costa Rica – has also begun. Thirty people from seven families have moved to Australia after several months of assessment by the immigration department. It is understood they fled gang-related violence in El Salvador and had been living in hiding before being transferred to Costa Rica. The number of refugees fleeing criminal violence in the “northern triangle” countries of El Salvador, Guatemala and Honduras has escalated in recent years: nearly 10% of the 30 million people who live in those countries have fled across borders because of extortion, rape and forced gang recruitment after decades of civil war and conflict. Most of those displaced are fleeing north towards Mexico and the US. The US runs refugee camps in Costa Rica and has brokered assistance in resettling people from there. The US refugee deal was agreed between the prime minister, Malcolm Turnbull, and former US president Barack Obama in November 2016. Trump has described the arrangement as a “dumb deal” and lambasted Turnbull over it during a fractious phone call in January. His administration, however, has insisted the deal will be upheld."
2017-07-04T19:01:48Z,The Guardian view on the return of the migrant boats: Europe’s problem | Editorial,"High summer is migrant season in the Mediterranean. In rising numbers, men, women and children set off in the flimsiest of craft for Italy. So far this year, according to the International Organization for Migration, at least 2,000 people have drowned in the attempt. This is made all the worse by the equivocation and even the hostility of EU states which make little show of solidarity; today Austria announced it was ready to send troops and tanks to stop migrants crossing the border from Italy. The Mediterranean is already the world’s worst maritime cemetery. Italy, which finds itself on the receiving end of this migration, urgently needs more European support than is currently on offer. Lest anyone doubt it, this applies to the UK government too: last year, only 13,000 asylum claims were granted. The numbers are not as staggering as they were, but this year’s migration crisis is no less tragic and no less diplomatically fraught. The number entering Europe by sea so far is 100,000, half last year’s number for the same period. Four-fifths of them arrived in Italy. Migrant centres are overwhelmed. The Italian government says the situation is “unbearable”. Last week it threatened to close its ports to ships used by NGOs to rescue migrants. It wants other coastline states – Spain and France – to offer points of arrival. A flurry of EU meetings – with another one due on Thursday in Tallinn – has so far produced little concrete help, while a proposed EU “code of conduct” for NGOs risks limiting their action. NGOs are furious that their humanitarian work has been described as creating a “pull factor”: they say that is finger-pointing rather than tackling the real issues. It is to Italy’s credit that, in 2013, it became the first European country to launch a life-saving operation, Mare Nostrum. Since then, search and rescue operations have been internationalised. But little has been done to make the welcoming effort a genuinely Europe-wide one. Refugee relocation plans have been more of a concept than a reality. To date, an EU plan originally intended for tens of thousands has led to the resettlement of only 7,354 people from Italy. Yet, although Italy’s frustration is understandable, blocking humanitarian ships cannot be the right answer. There are more sustainable solutions. It is lack of political will that makes them unattainable. EU migration policies need to be overhauled. Fear of a populist backlash leaves governments wary of creating the safe, legal routes that would allow an orderly processing of asylum claims. Not all migrants are entitled to asylum, but all asylum claims must be fairly examined. Crisis management that centres on border control, even if it is pushed back to Libya’s southern borders, is not enough. Outsourcing the problem to Libya’s coastguards or militias only makes it worse. The UNHCR says there is “no slowing down” of migrant movements to Libya. That is likely to mean ever larger numbers trying to travel the central Mediterranean route to Europe. Last year’s EU-Turkey agreement managed to stem migrant and refugee movements across the Aegean Sea, but to a large extent it has only displaced the problem. It is no surprise that Libya, a country of three competing governments, plunged in internal chaos, has become a network of ruthless and sometimes murderous traffickers, and the new flashpoint. The mounting concerns of the centre-left government in Rome may not be motivated only by human tragedy, but also by the fear that uncontrolled migration will help either the far right or the Five Star movement make gains in the coming elections. Europe has a collective interest in thwarting such an outcome, just as it does in upholding its commitment to the principle of asylum. That can only be done through coordination across the EU. Migration is a long-term problem. But with the so-called summer season under way, pledges of solidarity must urgently be translated into action. Italy’s problems are not only Italian but European too."
2017-12-13T15:41:58Z,Artist hangs refugees' clothing in London church to highlight crisis,"A baby’s bright red bib emblazoned with the words “My 1st Christmas Ever!” Pyjama tops with sleeve ends intertwined like holding hands. A pair of jeans upside down as though their owner is falling from a height. Shoes, socks, mittens, hats. A long, winding, blue patterned scarf. These are among 700 items of refugees’ clothing salvaged from beaches and olive groves on the Greek island of Lesbos and hung in an installation by the British war artist Arabella Dorman in the nave of St James’s church in Piccadilly, London. Dorman has called her artwork Suspended, reflecting both the powerful and poignant display of clothing and the state of limbo experienced by hundreds of thousands of people fleeing conflict and misery. Dorman first visited Lesbos in 2015, after earlier spending time on the frontline in Iraq and Afghanistan. “But nothing compared me for the human drama on those beaches. It was so shocking to see the level of trauma, especially among children, the innocents caught up in war,” she said. “There were thousands of items of clothing discarded by refugees. I was struck by the concept of the empty garment, evoking the hidden presence of the person who had worn that item. These clothes reveal what is now being forgotten.” Two years ago, the image of the body of Alan Kurdi, a three-year-old Syrian boy, on a beach in Turkey focused global opinion on the plight of refugees. Now, said Dorman, “there is a deepening and worsening crisis but it no longer occupies news headlines. People find it easy to turn away and forget – partly because they feel so helpless.” Suspended aims to bring the refugee crisis back into focus, particularly around Christmas, and to raise funds for the Starfish Foundation, a charity helping refugees. “Christmas can very easily be bankrupt of meaning,” said the Rev Lucy Winkett, the rector of St James’s. “So as a church we’re saying there’s no better time to talk about this big issue. “Christmas is a story of a child born into danger, it’s a story of perilous journeys, fleeing persecution and violence, rootlessness. So when you see the children’s clothes, baby clothes [in the installation], the link with the Christmas story is absolutely undeniable.” The Labour peer Alf Dubs, who arrived in Britain as a child refugee on the Kindertransport, said it was impossible not to be moved by Suspended. “Every one of these items of clothing represents a life, it’s very poignant.” He called on the government to honour its commitment under the Dubs amendment to provide safe passage to the UK for 480 unaccompanied minors living in refugee camps. To date, 202 children have been brought to the UK, including two from Greece this week. “It’s critical that we hold the government to account and ensure that we don’t close the door now to children seeking sanctuary in our country,” Lord Dubs said. “Every child that comes is a victory – it gives that child the chance of a decent life.” Brexit had “set the clock back”, he added. “It’s taken all the headlines and most of the energy of government ministers. The public has a short memory. So it’s really important that faith organisations have been so solid on this issue.” Dorman said she had been “ruminating on this project for two years – it’s been a slow burn”. She shipped 1,400 items of clothing in 27 boxes from Lesbos, and then selected those she felt told the most moving stories. All had to be dry-cleaned and made fire-retardent. “I’ve tried to convey the chaos, the explosion of people’s lives. It’s about the fragility and vulnerability of human beings,” she said. In 2015, St James’s hosted an earlier art installation by Dorman, Flight, which featured a refugee boat salvaged from Greece and hung in the church’s nave. “It’s not the church’s job to write immigration policy, but it is our job to speak up for people who are suffering,” said Winkett. “So I don’t mind at all being political with a small p. We’re saying the government should take the Dubs children.” Suspended will be on display until 8 February."
2017-08-20T19:01:12Z,Solidarity must extend far beyond the victims of terror | Editorial,"Spain has been a model of solidarity in the three days since the terror attacks that killed 14 people in Barcelona and Cabrils. That number is now known to include the seven-year-old Julian Cadman, who had dual British-Australian nationality and whose engaging image has been on front pages. He had been missing since the savage vehicle attack on Thursday afternoon. On Sunday morning the king and queen led the mourners at a service in La Sagrada Familia, Barcelona’s basilica, which, perhaps paradoxically in the circumstances, was conceived by Antoni Gaudí as a paeon to faith and nationalism. More than 1,500 people packed the church, while nearby Las Ramblas continued to be a focus for grief and resistance. But behind the solidarity, Spain’s national cohesion faces more stresses than in most European countries. At least eight of the terrorists appear to have grown up in one small town, Ripoll. Their horrified families are blaming Abdelbaki Es Satty, the imam of one of the town’s mosques, for radicalising their sons. The small community, where one in 10 residents is a migrant, is in a state of shock to discover that football-loving kids who appeared entirely comfortable with their Spanish identity set out on such a murderous course. Police, who are investigating what they now say was a plot to launch a huge terror attack, are trying to establish whether the imam died in a gas explosion that destroyed a house last Wednesday. Yet this is a region that is uncomfortably familiar with conflicts of identity. Catalonia’s president, Carles Puigdemont, attended the Sunday service with the king and queen, but it was a rare joint appearance with the monarchs for the republican politician, who is the architect of the unofficial referendum on independence that is scheduled to take place in less than six weeks’ time. Madrid continues to insist the plebiscite is illegal and that it will do everything it can to stop it happening. The last Catalan president who organised a similar referendum has been banned from public office for two years. Thursday’s attack is likely to be used by Madrid to add to the pressure on the regional government. The argument has already been rehearsed in the national capital’s newspaper El País, which said it was a wake-up call for the Catalan government, described independence as a fantasy and called on the regional politicians to “ditch the democratic nonsense … and start working for our real interests”. There are plenty of people, not just in the darker corners of social media, who believe there is a link between terror and refugees. Late last year, Europol reported Islamic State was deliberately trying to radicalise vulnerable refugees in order to inflame the migration crisis and turn EU citizens against refugees seeking asylum. That makes the challenge Barcelona faces now, to sustain the qualities of a multicultural cosmopolitanism, the youthful and open approach that has made it so beloved, the more important. It has a fine record: its recent hostility to rapidly growing tourism, partly aggravated by the way Airbnb has driven up rents in the city, is more than matched – as banners during anti-tourism protests showed – by its readiness to welcome refugees. It describes itself as a “refugee city” and it has an impressive plan for comprehensive reception and resettlement facilities. But Barcelona’s offer of welcome is not shared absolutely everywhere in Spain, and, last week, the UN refugee agency warned the country was struggling to cope with the 9,300 refugees who have already arrived this year. That number will only increase as the route from Libya becomes ever more dangerous and some of the tens of thousands who risk the crossing to Italy seek a safer route. The past year has seen terror strike half a dozen European countries. Events in Spain were still unfolding when a man went on the rampage in the Finnish town of Turku, murdering two women. His ethnicity, like that of the Spanish terrorists, was Moroccan. These brutal murders have played a part in poisoning the atmosphere against migrants. While Angela Merkel of Germany stoutly upholds her commitment to refugees, the EU collectively has failed at every turn, unable even to ensure that members honour the commitments they have already made to ease the burden on the frontline states of Greece and Italy. This is a desperate tragedy for millions fleeing endemic violence and insecurity. It threatens, too, the precious cohesion of neighbourhoods. And it is a kind of victory for the terrorists of all sides who seek to undermine Europe’s universal values. • This article was amended on 22 August 2017. An earlier version said La Sagrada Familia was a cathedral. This has been corrected to basilica."
2017-12-09T08:00:01Z,Perfect match: website gives academic refugees chance to connect,"When a record number of asylum seekers and refugees arrived in Germany two years ago, Carmen Bachmann was one of many in the country who felt compelled to help the newcomers settle in. She did not rush down to greet them with welcome signs or pledge to volunteer at refugee camps. Instead Bachmann, 41, a Leipzig University professor, turned into something of a matchmaker. She created a website, Chance for Science, to connect refugee academics with German counterparts across a broad range of disciplines. The site uses the template of a dating service and allows users to register as a refugee academic or a German professor or researcher, stating their location and field of study, so people can be matched together with others doing similar work. There are now 720 registered users, including 224 refugees. The links made via the website could lead to a job, although Bachmann said that was not the main aim. “The primary thinking is to encourage work collaboration, the sharing of ideas or to help refugee scientists gain access to the latest research. Alongside it, we have also been running educational workshops for the past year with government funding. They help newcomers understand how the German academic system works,” she said. “We also want to make people feel like they are staying in touch with the academic world. Being an academic is part of their identity and when refugees come here they lose that. It is important for them to be in an environment where they can be a specialist again and people recognise them as such. People can come together and share ideas, discuss and create networks.” As a result of the project, Bachmann is now working with Günay Karli, 45, a computer scientist who specialises in artificial intelligence. He worked at Fatih University in Turkey before it was one of several institutions closed down by the Turkish president, Recep Tayyip Erdoğan, over alleged links to the exiled cleric Fethullah Gülen and an attempted political coup. Karli, who arrived in Germany from Bosnia three months ago, said: “I was surprised to hear about the project because it is so selfless … This project is important for refugees because we do not have anything related to our academic fields or system. We don’t know anyone who knows how things work and we have a desire to continue our research, learn and to share ideas.” Bachmann and Karli are working together on taxation. One aspect they are looking at is whether it is possible to predict the future performance of a company and its key performance indicator (KPI) by analysing social media. Karli is helping with data analysis and using computer software. While Karli waits to hear the result of his asylum application, he is happy to continue doing academic work. Although he cannot take paid employment, everything he does will be useful for his portfolio of work. “I am a refugee but this is only a small part of who I am. I am also still an academic,” he said. “No matter what situation I find myself in I have to continue with my research still. We cannot stop our brains from working.” Bachmann and her small team recently held a conference, Academics on the Flight, where eight refugees spoke on stage about their work and others presented posters. “Lots of the refugees have no affiliations any more and Chance for Science is an intermediate affiliation, so people feel they can belong to something, even if their home university does not exist any more,” she said. Bachmann got a year’s worth of money from the government to run the workshops and conference but it runs out in December. “I would like more funding as it has become a second full-time job for me … I need support because there is lots of potential in this idea and it is growing fast. It could also work for other professions.” She said the biggest challenge of the project had been overcoming the bureaucracy of the German system. “I did not ask permission from anyone to set up the website, just the president of the university, because it would have taken too long to do it officially. These are people who would have nothing to do and I wanted to start it quickly.” Her inspiration came from a chance meeting with an academic at a refugee camp. “I met a man and all he had with him was his diploma. He was so happy someone was paying attention to it because, understandably, the volunteers there were just making sure everyone had shelter and food. “From that moment it became very personal for me and it helped me realise what being an academic is. I have learned just as much from this process as those I have been helping.”"
